1009,2170930
1010,788185
1011,336990
1012,2625746
1013,2627825
1014,109124
1015,834128
1016,113694
1017,32555
1018,592671
1019,2618956
1020,1871063
1021,2437901
1022,951568
1023,1314869
1024,1370323
1025,475143
1026,1618217
1027,1547807
1028,968759
1029,2299121
1030,477486
1031,1307784
1032,1234622
1033,164845
1034,1318399
1035,2178924
1036,1022046
1037,962342
1038,334051
1039,665242
1040,701615
1041,1304280
1042,2237185
1043,2175436
1044,406221
1045,1926750
1046,257250
1047,1281248
1048,2128386
1049,179647
1050,1029943
1051,786695
1052,1532433
1053,2316025
1054,2506266
1055,1130920
1056,1928584
1057,35770
1058,1055670
1059,1740800
1060,254887
1061,187322
1062,2361606
1063,118694
1064,1878820
1065,2391686
1066,126899
1067,2269450
1068,2130480
1069,1819462
1070,1130533
1071,178511
1072,1649641
1073,1630448
1074,2160278
1075,767139
1076,1025764
1077,964865
1078,500867
1079,294943
1080,176054
1081,1697078
1082,2031917
1083,1068821
1084,120004
1085,1367949
1086,1205848
1087,1386457
1088,1252571
1089,283935
1090,137360
1091,1204833
1092,504593
1093,2141351
1094,1873737
1095,388752
1096,2601604
1097,2609783
1098,478484
1099,148844
1100,253394
1101,705026
1102,1634333
1103,2040306
1104,44402
1105,2040110
1106,2052691
1107,187834
1108,2340535
1109,489033
1110,2526250
1111,561923
1112,2092379
1113,1998346
1114,1144273
1115,328674
1116,47512
1117,2159701
1118,2069119
1119,1241521
1120,1616563
1121,1095071
1122,1105606
1123,1806991
1124,169126
1125,1386030
1126,238740
1127,2083665
1128,2491723
1129,1045551
1130,1873176
1131,965528
1132,593454
1133,2291427
1134,1182116
1135,2245500
1136,677213
1137,1927891
1138,1163795
1139,2079661
1140,828724
1141,2560039
1142,704538
1143,1873379
1144,277990
1145,1052493
1146,1945838
1147,1770331
1148,2584024
1149,1654540
1150,2419782
1151,2068749
1152,2331444
1153,1150223
1154,755056
1155,1646880
1156,1506586
1157,2267950
1158,1188701
1159,2531820
1160,1848973
1161,1024854
1162,50123
1163,631945
1164,1122977
1165,1486636
1166,1374830
1167,630174
1168,1068377
1169,2070019
1170,1146281
1171,1136807
1172,1931131
1173,2043472
1174,1276114
1175,1950189
1176,1046918
1177,1320942
1178,2091987
1179,2523426
1180,808635
1181,1149883
1182,908840
1183,61765
1184,565510
1185,2592894
1186,1528420
1187,563607
1188,66230
1189,1598429
1190,593167
1191,1765182
1192,2264426
1193,2427632
1194,698713
1195,510719
1196,521461
1197,1399261
1198,1902658
1199,2455107
1200,728801
1201,2138332
1202,1963179
1203,1057394
1204,1741962
1205,2415330
1206,2429036
1207,212591
1208,1200589
1209,2385738
1210,275639
1211,1177340
1212,1412189
1213,799974
1214,808966
1215,640743
1216,126083
1217,755976
1218,1210264
1219,207781
1220,1252629
1221,1551753
1222,380673
1223,2552842
1224,783779
1225,2201544
1226,1449353
1227,528750
1228,1931520
1229,2258411
1230,1797618
1231,1489854
1232,204178
1233,2569181
1234,1248503
1235,2630979
1236,2261427
1237,2412908
1238,2306157
1239,952156
1240,2282361
1241,1698103
1242,1903324
1243,1387650
1244,2322625
1245,1542242
1246,572124
1247,2607695
1248,2331728
1249,222897
1250,2159596
1251,1270144
1252,1012590
1253,410618
1254,2261134
1255,1590745
1256,1871017
1257,818752
1258,1048289
1259,28995
1260,1517590
1261,1416480
1262,2600868
1263,650828
1264,1606088
1265,776473
1266,1531396
1267,2415196
1268,573330
1269,1471616
1270,2197203
1271,2369629
1272,1404157
1273,1427751
1274,780687
1275,115108
1276,306622
1277,1246260
1278,1312336
1279,664185
1280,975911
1281,132691
1282,2564320
1283,766872
1284,2176039
1285,767052
1286,1265961
1287,2457095
1288,1791461
1289,2353520
1290,1760074
1291,277837
1292,2573212
1293,1460897
1294,1828803
1295,133322
1296,596255
1297,170874
1298,2370423
1299,939186
1300,1208920
1301,1766721
1302,1218004
1303,2596745
1304,745661
1305,2235676
1306,1446775
1307,2141037
1308,660962
1309,1346995
1310,1982434
1311,2421781
1312,1148318
1313,769824
1314,499971
1315,1105029
1316,1611056
1317,789530
1318,1742530
1319,1437916
1320,226609
1321,2380272
1322,2261864
1323,1868998
1324,2538387
1325,188104
1326,1114552
1327,2323050
1328,253900
1329,1816177
1330,2427438
1331,528343
1332,163515
1333,974525
1334,2206130
1335,2309882
1336,1787324
1337,1764923
1338,1215094
1339,2589029
1340,344444
1341,1301832
1342,87664
1343,192539
1344,1426472
1345,1614939
1346,2369855
1347,522534
1348,1098735
1349,1262754
1350,761585
1351,1560333
1352,1204995
1353,1327359
1354,2013314
1355,130968
1356,364140
1357,2632269
1358,494633
1359,1500112
1360,1599561
1361,1316434
1362,2515053
1363,1171843
1364,234141
1365,1668888
1366,968745
1367,546933
1368,1392235
1369,6384
1370,745706
1371,608018
1372,1674012
1373,2494445
1374,1076614
1375,2189341
1376,749164
1377,2616210
1378,307313
1379,2496050
1380,299857
1381,967839
1382,919805
1383,282268
1384,2053378
1385,1774181
1386,1533440
1387,2541654
1388,237824
1389,1080789
1390,2604320
1391,6510
1392,414045
1393,81036
1394,1187347
1395,2163577
1396,936199
1397,747695
1398,787391
1399,2320915
1400,2578149
1401,2343458
1402,2163341
1403,2629551
1404,1888597
1405,313158
1406,2641668
1407,1917839
1408,504296
1409,2431172
1410,1994646
1411,46360
1412,173571
1413,1080008
1414,1085488
1415,1731912
1416,1527679
1417,1434479
1418,2311464
1419,1394194
1420,2430230
1421,330329
1422,525648
1423,1529214
1424,952748
1425,1031887
1426,2354593
1427,341649
1428,2476384
1429,595870
1430,618288
1431,592281
1432,1174779
1433,2146656
1434,1813526
1435,41947
1436,532710
1437,502145
1438,1578883
1439,1722588
1440,2335640
1441,1214640
1442,174107
1443,1580424
1444,1566551
1445,718211
1446,986066
1447,1139969
1448,2464102
1449,1800842
1450,1321352
1451,1507034
1452,1591987
1453,1830000
1454,106442
1455,285765
1456,235124
1457,2012052
1458,1180049
1459,620063
1460,2552319
1461,2235548
1462,634604
1463,820357
1464,657582
1465,2334738
1466,1053090
1467,1606520
1468,46567
1469,303270
1470,1388915
1471,470596
1472,1969536
1473,1541638
1474,2588486
1475,214262
1476,701692
1477,10996
1478,2054241
1479,1343649
1480,1973244
1481,659526
1482,842962
1483,2243988
1484,2639813
1485,1255155
1486,2359486
1487,1767741
1488,975790
1489,694149
1490,1650580
1491,2168594
1492,2476740
1493,382660
1494,1364733
1495,2118126
1496,1799047
1497,895914
1498,1241999
1499,1209934
1500,945888
1501,1007254
1502,336842
1503,1948594
1504,1982967
1505,2510089
1506,957941
1507,1444657
1508,213486
1509,969759
1510,788698
1511,2078462
1512,2381019
1513,931055
1514,1684416
1515,2357357
1516,1573289
1517,577547
1518,939840
1519,601868
1520,1434651
1521,1096430
1522,586741
1523,1043428
1524,822575
1525,2567000
1526,907023
1527,1924500
1528,134288
1529,1662102
1530,2249828
1531,2424335
1532,1071305
1533,556534
1534,2180134
1535,1361124
1536,576990
1537,2446163
1538,317848
1539,937412
1540,1968068
1541,395098
1542,1523143
1543,1872926
1544,1735700
1545,1524620
1546,212652
1547,1207990
1548,2007573
1549,2363785
1550,1582905
1551,480206
1552,1583947
1553,2121501
1554,1808876
1555,2045112
1556,791029
1557,122302
1558,1648933
1559,517794
1560,2263838
1561,105322
1562,1598669
1563,599635
1564,689205
1565,1114669
1566,2088375
1567,1838839
1568,373441
1569,918187
1570,1241131
1571,2535238
1572,2490563
1573,2130988
1574,1304156
1575,1249592
1576,2140261
1577,773165
1578,1610234
1579,594196
1580,853383
1581,592455
1582,1730699
1583,2456574
1584,2477231
1585,1679973
1586,877394
1587,606570
1588,2490049
1589,552356
1590,127911
1591,1419705
1592,963611
1593,1189199
1594,1925002
1595,873713
1596,2325455
1597,1645664
1598,2318004
1599,1107183
1600,2296192
1601,734381
1602,25049
1603,2050199
1604,360757
1605,580784
1606,286684
1607,273641
1608,2318471
1609,400785
1610,1071088
1611,1887644
1612,1825647
1613,2028133
1614,1982293
1615,818615
1616,2142951
1617,1848868
1618,2573391
1619,1309777
1620,40112
1621,2385945
1622,1627242
1623,500866
1624,271028
1625,691212
1626,675111
1627,177615
1628,2387369
1629,2212303
1630,1897386
1631,396140
1632,1822608
1633,1190391
1634,1502301
1635,966716
1636,1901682
1637,2360612
1638,289419
1639,1508115
1640,1300105
1641,2638972
1642,565401
1643,950631
1644,250597
1645,2011181
1646,238130
1647,318409
1648,2546859
1649,799810
1650,1998128
1651,1824009
1652,2625471
1653,2382844
1654,2460844
1655,2532041
1656,2303590
1657,771637
1658,1196471
1659,252818
1660,2072907
1661,191678
1662,368786
1663,2127528
1664,14035
1665,2509302
1666,2393981
1667,2506048
1668,2253090
1669,2440601
1670,2182390
1671,2219240
1672,759509
1673,1753949
1674,2616793
1675,1279413
1676,1961586
1677,1788052
1678,2623717
1679,446889
1680,780253
1681,2113709
1682,66852
1683,707012
1684,2315555
1685,483380
1686,1940324
1687,916101
1688,377975
1689,2620317
1690,1204665
1691,53663
1692,1255507
1693,332805
1694,349821
1695,1739440
1696,1431663
1697,1708442
1698,1011106
1699,1904916
1700,859412
1701,1663717
1702,168939
1703,2568375
1704,1001461
1705,693162
1706,2306557
1707,1425295
1708,2319412
1709,2171387
1710,5225
1711,2541854
1712,797889
1713,1667341
1714,1168312
1715,679042
1716,2349577
1717,854949
1718,2310747
1719,282736
1720,2498387
1721,244062
1722,1788839
1723,2470497
1724,2001318
1725,340279
1726,1672270
1727,300962
1728,1114714
1729,1717162
1730,2046267
1731,902495
1732,824980
1733,427346
1734,531125
1735,2178437
1736,423402
1737,939439
1738,2216837
1739,195008
1740,1477176
1741,2550711
1742,2394410
1743,673040
1744,653682
1745,458859
1746,1765372
1747,850959
1748,171881
1749,333257
1750,513050
1751,2397497
1752,718564
1753,565962
1754,1746477
1755,1967585
1756,1600170
1757,1432546
1758,1409864
1759,542345
1760,1972244
1761,1912781
1762,1699645
1763,815695
1764,320972
1765,1662883
1766,1269998
1767,1520403
1768,2253583
1769,1113667
1770,513930
1771,1055669
1772,382405
1773,1424177
1774,1341822
1775,186973
1776,1377693
1777,2340579
1778,1514528
1779,465276
1780,1233239
1781,450285
1782,2567571
1783,2646591
1784,323983
1785,1988071
1786,2176634
1787,2002948
1788,1448818
1789,273047
1790,1560653
1791,1240730
1792,1528767
1793,1957291
1794,2331421
1795,1317671
1796,356515
1797,1907559
1798,2133574
1799,1264021
1800,831364
1801,1254363
1802,384821
1803,2625327
1804,821727
1805,1218968
1806,204104
1807,1591925
1808,442911
1809,2153128
1810,2131774
1811,1139925
1812,91245
1813,2089599
1814,752702
1815,86901
1816,2059660
1817,588344
1818,1641505
1819,1822357
1820,1538798
1821,1520904
1822,2018983
1823,2615224
1824,2203182
1825,1235651
1826,2444204
1827,254222
1828,406219
1829,1389295
1830,2384389
1831,1167852
1832,1822349
1833,1993442
1834,1404431
1835,407675
1836,973553
1837,117878
1838,1843253
1839,827502
1840,723983
1841,2296114
1842,1984315
1843,152441
1844,2241241
1845,556249
1846,1382951
1847,401178
1848,2307036
1849,1147677
1850,1051159
1851,957368
1852,2041322
1853,1432211
1854,966771
1855,664705
1856,341587
1857,1526467
1858,611883
1859,1324333
1860,1996328
1861,1925306
1862,896636
1863,296193
1864,2213342
1865,78684
1866,2127544
1867,759737
1868,2635895
1869,1955713
1870,2532417
1871,885932
1872,1230729
1873,2006847
1874,1531973
1875,404170
1876,375046
1877,184273
1878,2232934
1879,1494376
1880,901137
1881,491513
1882,414236
1883,504624
1884,789014
1885,1685083
1886,594683
1887,1788335
1888,890323
1889,1353746
1890,1964351
1891,798296
1892,586421
1893,895969
1894,665941
1895,1086213
1896,545026
1897,37939
1898,1932915
1899,1373119
1900,2423552
1901,999444
1902,2194081
1903,848260
1904,1880039
1905,1059076
1906,38129
1907,421817
1908,191450
1909,114072
1910,306495
1911,1235873
1912,60973
1913,762240
1914,641785
1915,805157
1916,573995
1917,1506872
1918,2561674
1919,1082332
1920,738379
1921,308307
1922,1999678
1923,2616272
1924,1889913
1925,807048
1926,2391281
1927,1687564
1928,176936
1929,63593
1930,2266937
1931,683123
1932,1662118
1933,959486
1934,766450
1935,971925
1936,531396
1937,2465085
1938,1871020
1939,315433
1940,393945
1941,2385435
1942,447468
1943,983123
1944,819822
1945,1627849
1946,538741
1947,1835786
1948,2458504
1949,1765674
1950,1698999
1951,557801
1952,2390623
1953,561184
1954,2603174
1955,1691501
1956,1269384
1957,589596
1958,358117
1959,2032635
1960,259796
1961,1627955
1962,545639
1963,1948576
1964,2043149
1965,1462330
1966,4783
1967,2258234
1968,83278
1969,1326029
1970,742738
1971,2164873
1972,2503577
1973,216174
1974,1268000
1975,1854660
1976,466257
1977,720145
1978,319229
1979,1321550
1980,2334574
1981,964421
1982,560851
1983,198000
1984,2645530
1985,684741
1986,983558
1987,2227769
1988,1459464
1989,2552980
1990,635285
1991,1099321
1992,2318706
1993,610188
1994,1682749
1995,1608241
1996,1689050
1997,219293
1998,1561588
1999,806027
2000,836357
2001,21296
2002,203011
2003,849369
2004,2516973
2005,1240995
2006,2490971
2007,401681
2008,1092852
2009,10251
2010,1187765
2011,683751
2012,2115337
2013,2276790
2014,788321
2015,495268
2016,1035089
2017,2251677
2018,639533
2019,328293
2020,524628
2021,806438
2022,787827
2023,2148273
2024,1561147
2025,1841288
2026,1494569
2027,2290685
2028,2083947
2029,53694
2030,1362324
2031,373416
2032,2564278
2033,2117724
2034,74441
2035,138034
2036,1087472
2037,512629
2038,2191089
2039,2004485
2040,2319295
2041,1526229
2042,1393576
2043,2483219
2044,289781
2045,1412436
2046,1395781
2047,63971
2048,2294689
2049,586652
2050,1621023
2051,400661
2052,2242527
2053,2253048
2054,1420370
2055,1986227
2056,1884004
2057,1250364
2058,2470712
2059,779616
2060,600994
2061,1315290
2062,333552
2063,2105602
2064,111343
2065,1115476
2066,1081091
2067,946691
2068,306569
2069,1551571
2070,1404389
2071,1842623
2072,1477365
2073,1400325
2074,89234
2075,2074458
2076,2076243
2077,1859908
2078,2575399
2079,1444062
2080,1150258
2081,745688
2082,2438229
2083,2625405
2084,1328118
2085,1509354
2086,312621
2087,1039242
2088,2460555
2089,1945220
2090,2513539
2091,1036626
2092,1612920
2093,1252595
2094,1869907
2095,1242313
2096,1888794
2097,1569467
2098,884199
2099,1798520
2100,1040848
2101,1212152
2102,1967013
2103,2304048
2104,463136
2105,2386085
2106,477422
2107,2373324
2108,1870129
2109,2295698
2110,1546077
2111,1189371
2112,2531380
2113,1891476
2114,1494603
2115,1430847
2116,1214332
2117,1623720
2118,1758386
2119,2446682
2120,1929531
2121,455953
2122,223160
2123,2486115
2124,1763451
2125,1538611
2126,2122313
2127,167949
2128,501174
2129,2293636
2130,1746268
2131,88263
2132,2191815
2133,1886074
2134,652369
2135,2090790
2136,1940461
2137,1469792
2138,1590456
2139,1284975
2140,154368
2141,1191821
2142,2597239
2143,217658
2144,608554
2145,868700
2146,137602
2147,223543
2148,987447
2149,1082193
2150,1565082
2151,351819
2152,2563363
2153,1218159
2154,429701
2155,606144
2156,969462
2157,1202962
2158,1580032
2159,2224936
2160,1075444
2161,746965
2162,1560817
2163,1604779
2164,2033859
2165,667422
2166,1687227
2167,511899
2168,1807600
2169,680740
2170,763240
2171,6460
2172,313269
2173,2297310
2174,1148976
2175,2466272
2176,1010200
2177,2207065
2178,2614156
2179,1289218
2180,2539966
2181,1858079
2182,924775
2183,2429231
2184,1379159
2185,2368790
2186,713559
2187,1435594
2188,1645555
2189,2255880
2190,251322
2191,2616920
2192,2425709
2193,2312124
2194,864542
2195,2381925
2196,2631658
2197,2274497
2198,1392933
2199,661662
2200,2015125
2201,2134527
2202,603543
2203,326356
2204,915647
2205,125283
2206,915643
2207,1140453
2208,288727
2209,2177175
2210,243220
2211,2397248
2212,1854652
2213,834844
2214,682402
2215,1523608
2216,2607433
2217,1030744
2218,1938323
2219,2452028
2220,1777053
2221,1539594
2222,2523066
2223,307427
2224,2492984
2225,822886
2226,1450405
2227,868600
2228,1792548
2229,1750424
2230,979424
2231,1550359
2232,1765966
2233,512598
2234,2023003
2235,2117432
2236,1716556
2237,2431167
2238,607980
2239,354344
2240,2063641
2241,140284
2242,1390438
2243,16229
2244,823979
2245,15420
2246,599584
2247,2096537
2248,1559400
2249,1546923
2250,1153447
2251,1157750
2252,994829
2253,1817346
2254,1376738
2255,570522
2256,1830265
2257,1199203
2258,2114859
2259,2450534
2260,582996
2261,2143622
2262,1875549
2263,411886
2264,2190625
2265,1716507
2266,1166536
2267,1622637
2268,250002
